"ano","semana","Unidade da Federação","total","SARS-CoV-2"
2011," 05","Paraíba",0,0
2011," 06","Paraíba",0,0
2011," 07","Paraíba",0,0
2011," 08","Paraíba",0,0
2011," 09","Paraíba",0,0
2011," 10","Paraíba",0,0
2011," 11","Paraíba",0,0
2011," 12","Paraíba",0,0
2011," 13","Paraíba",0,0
2011," 14","Paraíba",0,0
2011," 15","Paraíba",0,0
2011," 16","Paraíba",0,0
2011," 17","Paraíba",0,0
2011," 18","Paraíba",0,0
2011," 19","Paraíba",0,0
2011," 20","Paraíba",0,0
2011," 21","Paraíba",0,0
2011," 22","Paraíba",0,0
2011," 23","Paraíba",0,0
2011," 24","Paraíba",0,0
2011," 25","Paraíba",1,0
2011," 26","Paraíba",0,0
2011," 27","Paraíba",0,0
2011," 28","Paraíba",0,0
2011," 29","Paraíba",0,0
2011," 30","Paraíba",1,0
2011," 31","Paraíba",0,0
2011," 32","Paraíba",0,0
2011," 33","Paraíba",0,0
2011," 34","Paraíba",0,0
2011," 35","Paraíba",0,0
2011," 36","Paraíba",0,0
2011," 37","Paraíba",0,0
2011," 38","Paraíba",0,0
2011," 39","Paraíba",0,0
2011," 40","Paraíba",0,0
2011," 41","Paraíba",0,0
2011," 42","Paraíba",0,0
2011," 43","Paraíba",0,0
2011," 44","Paraíba",0,0
2011," 45","Paraíba",0,0
2011," 46","Paraíba",0,0
2011," 47","Paraíba",0,0
2011," 48","Paraíba",0,0
2011," 49","Paraíba",0,0
2011," 50","Paraíba",0,0
2011," 51","Paraíba",0,0
2011," 52","Paraíba",0,0
2012," 01","Paraíba",0,0
2012," 02","Paraíba",0,0
2012," 03","Paraíba",0,0
2012," 04","Paraíba",0,0
2012," 05","Paraíba",0,0
2012," 06","Paraíba",1,0
2012," 07","Paraíba",0,0
2012," 08","Paraíba",0,0
2012," 09","Paraíba",0,0
2012," 10","Paraíba",2,0
2012," 11","Paraíba",1,0
2012," 12","Paraíba",0,0
2012," 13","Paraíba",0,0
2012," 14","Paraíba",0,0
2012," 15","Paraíba",2,0
2012," 16","Paraíba",0,0
2012," 17","Paraíba",0,0
2012," 18","Paraíba",0,0
2012," 19","Paraíba",0,0
2012," 20","Paraíba",0,0
2012," 21","Paraíba",0,0
2012," 22","Paraíba",0,0
2012," 23","Paraíba",0,0
2012," 24","Paraíba",0,0
2012," 25","Paraíba",1,0
2012," 26","Paraíba",0,0
2012," 27","Paraíba",0,0
2012," 28","Paraíba",2,0
2012," 29","Paraíba",0,0
2012," 30","Paraíba",0,0
2012," 31","Paraíba",1,0
2012," 32","Paraíba",0,0
2012," 33","Paraíba",2,0
2012," 34","Paraíba",1,0
2012," 35","Paraíba",0,0
2012," 36","Paraíba",0,0
2012," 37","Paraíba",0,0
2012," 38","Paraíba",0,0
2012," 39","Paraíba",0,0
2012," 40","Paraíba",0,0
2012," 41","Paraíba",0,0
2012," 42","Paraíba",0,0
2012," 43","Paraíba",0,0
2012," 44","Paraíba",0,0
2012," 45","Paraíba",0,0
2012," 46","Paraíba",0,0
2012," 47","Paraíba",0,0
2012," 48","Paraíba",1,0
2012," 49","Paraíba",0,0
2012," 50","Paraíba",0,0
2012," 51","Paraíba",0,0
2012," 52","Paraíba",0,0
2013," 01","Paraíba",0,0
2013," 02","Paraíba",0,0
2013," 03","Paraíba",0,0
2013," 04","Paraíba",0,0
2013," 05","Paraíba",0,0
2013," 06","Paraíba",0,0
2013," 07","Paraíba",0,0
2013," 08","Paraíba",0,0
2013," 09","Paraíba",0,0
2013," 10","Paraíba",0,0
2013," 11","Paraíba",1,0
2013," 12","Paraíba",1,0
2013," 13","Paraíba",0,0
2013," 14","Paraíba",0,0
2013," 15","Paraíba",0,0
2013," 16","Paraíba",0,0
2013," 17","Paraíba",0,0
2013," 18","Paraíba",0,0
2013," 19","Paraíba",0,0
2013," 20","Paraíba",1,0
2013," 21","Paraíba",2,0
2013," 22","Paraíba",0,0
2013," 23","Paraíba",0,0
2013," 24","Paraíba",1,0
2013," 25","Paraíba",1,0
2013," 26","Paraíba",1,0
2013," 27","Paraíba",0,0
2013," 28","Paraíba",1,0
2013," 29","Paraíba",0,0
2013," 30","Paraíba",1,0
2013," 31","Paraíba",0,0
2013," 32","Paraíba",1,0
2013," 33","Paraíba",0,0
2013," 34","Paraíba",0,0
2013," 35","Paraíba",1,0
2013," 36","Paraíba",0,0
2013," 37","Paraíba",0,0
2013," 38","Paraíba",0,0
2013," 39","Paraíba",0,0
2013," 40","Paraíba",1,0
2013," 41","Paraíba",0,0
2013," 42","Paraíba",0,0
2013," 43","Paraíba",0,0
2013," 44","Paraíba",0,0
2013," 45","Paraíba",0,0
2013," 46","Paraíba",0,0
2013," 47","Paraíba",0,0
2013," 48","Paraíba",0,0
2013," 49","Paraíba",1,0
2013," 50","Paraíba",0,0
2013," 51","Paraíba",0,0
2013," 52","Paraíba",1,0
2014," 01","Paraíba",0,0
2014," 02","Paraíba",0,0
2014," 03","Paraíba",0,0
2014," 04","Paraíba",0,0
2014," 05","Paraíba",0,0
2014," 06","Paraíba",0,0
2014," 07","Paraíba",0,0
2014," 08","Paraíba",0,0
2014," 09","Paraíba",0,0
2014," 10","Paraíba",0,0
2014," 11","Paraíba",0,0
2014," 12","Paraíba",0,0
2014," 13","Paraíba",0,0
2014," 14","Paraíba",0,0
2014," 15","Paraíba",0,0
2014," 16","Paraíba",0,0
2014," 17","Paraíba",0,0
2014," 18","Paraíba",1,0
2014," 19","Paraíba",1,0
2014," 20","Paraíba",0,0
2014," 21","Paraíba",0,0
2014," 22","Paraíba",0,0
2014," 23","Paraíba",0,0
2014," 24","Paraíba",0,0
2014," 25","Paraíba",0,0
2014," 26","Paraíba",1,0
2014," 27","Paraíba",2,0
2014," 28","Paraíba",0,0
2014," 29","Paraíba",1,0
2014," 30","Paraíba",1,0
2014," 31","Paraíba",0,0
2014," 32","Paraíba",0,0
2014," 33","Paraíba",0,0
2014," 34","Paraíba",0,0
2014," 35","Paraíba",0,0
2014," 36","Paraíba",0,0
2014," 37","Paraíba",0,0
2014," 38","Paraíba",1,0
2014," 39","Paraíba",0,0
2014," 40","Paraíba",1,0
2014," 41","Paraíba",0,0
2014," 42","Paraíba",0,0
2014," 43","Paraíba",0,0
2014," 44","Paraíba",0,0
2014," 45","Paraíba",0,0
2014," 46","Paraíba",0,0
2014," 47","Paraíba",0,0
2014," 48","Paraíba",0,0
2014," 49","Paraíba",1,0
2014," 50","Paraíba",0,0
2014," 51","Paraíba",0,0
2014," 52","Paraíba",0,0
NA,NA,NA,NA,NA
2015," 01","Paraíba",0,0
2015," 02","Paraíba",1,0
2015," 03","Paraíba",0,0
2015," 04","Paraíba",0,0
2015," 05","Paraíba",0,0
2015," 06","Paraíba",1,0
2015," 07","Paraíba",0,0
2015," 08","Paraíba",0,0
2015," 09","Paraíba",0,0
2015," 10","Paraíba",0,0
2015," 11","Paraíba",0,0
2015," 12","Paraíba",0,0
2015," 13","Paraíba",0,0
2015," 14","Paraíba",1,0
2015," 15","Paraíba",0,0
2015," 16","Paraíba",0,0
2015," 17","Paraíba",0,0
2015," 18","Paraíba",0,0
2015," 19","Paraíba",1,0
2015," 20","Paraíba",0,0
2015," 21","Paraíba",0,0
2015," 22","Paraíba",1,0
2015," 23","Paraíba",1,0
2015," 24","Paraíba",0,0
2015," 25","Paraíba",0,0
2015," 26","Paraíba",1,0
2015," 27","Paraíba",0,0
2015," 28","Paraíba",0,0
2015," 29","Paraíba",0,0
2015," 30","Paraíba",0,0
2015," 31","Paraíba",0,0
2015," 32","Paraíba",0,0
2015," 33","Paraíba",0,0
2015," 34","Paraíba",0,0
2015," 35","Paraíba",0,0
2015," 36","Paraíba",0,0
2015," 37","Paraíba",0,0
2015," 38","Paraíba",0,0
2015," 39","Paraíba",0,0
2015," 40","Paraíba",0,0
2015," 41","Paraíba",0,0
2015," 42","Paraíba",1,0
2015," 43","Paraíba",0,0
2015," 44","Paraíba",0,0
2015," 45","Paraíba",0,0
2015," 46","Paraíba",0,0
2015," 47","Paraíba",0,0
2015," 48","Paraíba",0,0
2015," 49","Paraíba",0,0
2015," 50","Paraíba",0,0
2015," 51","Paraíba",0,0
2015," 52","Paraíba",0,0
2016," 01","Paraíba",0,0
2016," 02","Paraíba",1,0
2016," 03","Paraíba",0,0
2016," 04","Paraíba",0,0
2016," 05","Paraíba",2,0
2016," 06","Paraíba",0,0
2016," 07","Paraíba",1,0
2016," 08","Paraíba",1,0
2016," 09","Paraíba",2,0
2016," 10","Paraíba",4,0
2016," 11","Paraíba",3,0
2016," 12","Paraíba",8,0
2016," 13","Paraíba",21,0
2016," 14","Paraíba",25,0
2016," 15","Paraíba",20,0
2016," 16","Paraíba",20,0
2016," 17","Paraíba",9,0
2016," 18","Paraíba",10,0
2016," 19","Paraíba",7,0
2016," 20","Paraíba",6,0
2016," 21","Paraíba",6,0
2016," 22","Paraíba",4,0
2016," 23","Paraíba",1,0
2016," 24","Paraíba",5,0
2016," 25","Paraíba",4,0
2016," 26","Paraíba",3,0
2016," 27","Paraíba",4,0
2016," 28","Paraíba",3,0
2016," 29","Paraíba",3,0
2016," 30","Paraíba",2,0
2016," 31","Paraíba",2,0
2016," 32","Paraíba",0,0
2016," 33","Paraíba",0,0
2016," 34","Paraíba",3,0
2016," 35","Paraíba",0,0
2016," 36","Paraíba",2,0
2016," 37","Paraíba",0,0
2016," 38","Paraíba",2,0
2016," 39","Paraíba",1,0
2016," 40","Paraíba",3,0
2016," 41","Paraíba",0,0
2016," 42","Paraíba",3,0
2016," 43","Paraíba",2,0
2016," 44","Paraíba",1,0
2016," 45","Paraíba",1,0
2016," 46","Paraíba",2,0
2016," 47","Paraíba",2,0
2016," 48","Paraíba",0,0
2016," 49","Paraíba",2,0
2016," 50","Paraíba",1,0
2016," 51","Paraíba",0,0
2016," 52","Paraíba",0,0
2017," 01","Paraíba",3,0
2017," 02","Paraíba",3,0
2017," 03","Paraíba",1,0
2017," 04","Paraíba",0,0
2017," 05","Paraíba",2,0
2017," 06","Paraíba",2,0
2017," 07","Paraíba",1,0
2017," 08","Paraíba",0,0
2017," 09","Paraíba",3,0
2017," 10","Paraíba",4,0
2017," 11","Paraíba",2,0
2017," 12","Paraíba",3,0
2017," 13","Paraíba",3,0
2017," 14","Paraíba",8,0
2017," 15","Paraíba",1,0
2017," 16","Paraíba",3,0
2017," 17","Paraíba",10,0
2017," 18","Paraíba",4,0
2017," 19","Paraíba",3,0
2017," 20","Paraíba",3,0
2017," 21","Paraíba",1,0
2017," 22","Paraíba",3,0
2017," 23","Paraíba",5,0
2017," 24","Paraíba",5,0
2017," 25","Paraíba",3,0
2017," 26","Paraíba",4,0
2017," 27","Paraíba",2,0
2017," 28","Paraíba",1,0
2017," 29","Paraíba",3,0
2017," 30","Paraíba",1,0
2017," 31","Paraíba",4,0
2017," 32","Paraíba",2,0
2017," 33","Paraíba",1,0
2017," 34","Paraíba",2,0
2017," 35","Paraíba",0,0
2017," 36","Paraíba",1,0
2017," 37","Paraíba",1,0
2017," 38","Paraíba",2,0
2017," 39","Paraíba",2,0
2017," 40","Paraíba",2,0
2017," 41","Paraíba",2,0
2017," 42","Paraíba",3,0
2017," 43","Paraíba",1,0
2017," 44","Paraíba",1,0
2017," 45","Paraíba",0,0
2017," 46","Paraíba",3,0
2017," 47","Paraíba",1,0
2017," 48","Paraíba",1,0
2017," 49","Paraíba",0,0
2017," 50","Paraíba",1,0
2017," 51","Paraíba",0,0
2017," 52","Paraíba",2,0
2018," 01","Paraíba",2,0
2018," 02","Paraíba",4,0
2018," 03","Paraíba",3,0
2018," 04","Paraíba",2,0
2018," 05","Paraíba",2,0
2018," 06","Paraíba",1,0
2018," 07","Paraíba",2,0
2018," 08","Paraíba",0,0
2018," 09","Paraíba",5,0
2018," 10","Paraíba",2,0
2018," 11","Paraíba",5,0
2018," 12","Paraíba",0,0
2018," 13","Paraíba",0,0
2018," 14","Paraíba",4,0
2018," 15","Paraíba",13,0
2018," 16","Paraíba",9,0
2018," 17","Paraíba",12,0
2018," 18","Paraíba",12,0
2018," 19","Paraíba",11,0
2018," 20","Paraíba",12,0
2018," 21","Paraíba",13,0
2018," 22","Paraíba",6,0
2018," 23","Paraíba",8,0
2018," 24","Paraíba",6,0
2018," 25","Paraíba",9,0
2018," 26","Paraíba",3,0
2018," 27","Paraíba",10,0
2018," 28","Paraíba",3,0
2018," 29","Paraíba",7,0
2018," 30","Paraíba",2,0
2018," 31","Paraíba",6,0
2018," 32","Paraíba",5,0
2018," 33","Paraíba",8,0
2018," 34","Paraíba",3,0
2018," 35","Paraíba",1,0
2018," 36","Paraíba",0,0
2018," 37","Paraíba",3,0
2018," 38","Paraíba",0,0
2018," 39","Paraíba",0,0
2018," 40","Paraíba",2,0
2018," 41","Paraíba",1,0
2018," 42","Paraíba",2,0
2018," 43","Paraíba",2,0
2018," 44","Paraíba",3,0
2018," 45","Paraíba",1,0
2018," 46","Paraíba",2,0
2018," 47","Paraíba",4,0
2018," 48","Paraíba",2,0
2018," 49","Paraíba",3,0
2018," 50","Paraíba",1,0
2018," 51","Paraíba",3,0
2018," 52","Paraíba",1,0
2019," 01","Paraíba",1,0
2019," 02","Paraíba",3,0
2019," 03","Paraíba",1,0
2019," 04","Paraíba",3,0
2019," 05","Paraíba",2,0
2019," 06","Paraíba",4,0
2019," 07","Paraíba",4,0
2019," 08","Paraíba",7,0
2019," 09","Paraíba",1,0
2019," 10","Paraíba",4,0
2019," 11","Paraíba",8,0
2019," 12","Paraíba",5,0
2019," 13","Paraíba",6,0
2019," 14","Paraíba",14,0
2019," 15","Paraíba",6,0
2019," 16","Paraíba",12,0
2019," 17","Paraíba",13,0
2019," 18","Paraíba",15,0
2019," 19","Paraíba",10,0
2019," 20","Paraíba",19,0
2019," 21","Paraíba",13,0
2019," 22","Paraíba",10,0
2019," 23","Paraíba",11,0
2019," 24","Paraíba",12,0
2019," 25","Paraíba",7,0
2019," 26","Paraíba",11,0
2019," 27","Paraíba",8,0
2019," 28","Paraíba",4,0
2019," 29","Paraíba",3,0
2019," 30","Paraíba",9,0
2019," 31","Paraíba",7,0
2019," 32","Paraíba",5,0
2019," 33","Paraíba",4,0
2019," 34","Paraíba",2,0
2019," 35","Paraíba",7,0
2019," 36","Paraíba",7,0
2019," 37","Paraíba",3,0
2019," 38","Paraíba",1,0
2019," 39","Paraíba",2,0
2019," 40","Paraíba",7,0
2019," 41","Paraíba",7,0
2019," 42","Paraíba",6,0
2019," 43","Paraíba",2,0
2019," 44","Paraíba",1,0
2019," 45","Paraíba",5,0
2019," 46","Paraíba",4,0
2019," 47","Paraíba",3,0
2019," 48","Paraíba",2,0
2019," 49","Paraíba",1,0
2019," 50","Paraíba",2,0
2019," 51","Paraíba",1,0
2019," 52","Paraíba",0,0
2020," 01","Paraíba",0,0
2020," 02","Paraíba",1,0
2020," 03","Paraíba",5,0
2020," 04","Paraíba",2,0
2020," 05","Paraíba",3,0
2020," 06","Paraíba",4,0
2020," 07","Paraíba",9,0
2020," 08","Paraíba",1,0
2020," 09","Paraíba",2,0
2020," 10","Paraíba",5,1
2020," 11","Paraíba",14,2
2020," 12","Paraíba",64,3
2020," 13","Paraíba",84,8
2020," 14","Paraíba",71,14
2020," 15","Paraíba",75,22
2020," 16","Paraíba",102,21
2020," 17","Paraíba",142,52
2020," 18","Paraíba",153,46
2009," 01","Pernambuco",0,0
2009," 02","Pernambuco",0,0
2009," 03","Pernambuco",0,0
2009," 04","Pernambuco",0,0
2009," 05","Pernambuco",0,0
2009," 06","Pernambuco",0,0
2009," 07","Pernambuco",0,0
2009," 08","Pernambuco",0,0
2009," 09","Pernambuco",0,0
2009," 10","Pernambuco",0,0
2009," 11","Pernambuco",0,0
2009," 12","Pernambuco",0,0
2009," 13","Pernambuco",0,0
2009," 14","Pernambuco",0,0
2009," 15","Pernambuco",0,0
2009," 16","Pernambuco",0,0
2009," 17","Pernambuco",0,0
2009," 18","Pernambuco",1,0
2009," 19","Pernambuco",0,0
2009," 20","Pernambuco",0,0
2009," 21","Pernambuco",2,0
2009," 22","Pernambuco",0,0
2009," 23","Pernambuco",1,0
2009," 24","Pernambuco",1,0
2009," 25","Pernambuco",3,0
2009," 26","Pernambuco",3,0
2009," 27","Pernambuco",2,0
2009," 28","Pernambuco",5,0
2009," 29","Pernambuco",18,0
2009," 30","Pernambuco",37,0
2009," 31","Pernambuco",43,0
2009," 32","Pernambuco",78,0
2009," 33","Pernambuco",88,0
2009," 34","Pernambuco",56,0
2009," 35","Pernambuco",49,0
2009," 36","Pernambuco",29,0
2009," 37","Pernambuco",27,0
2009," 38","Pernambuco",18,0
2009," 39","Pernambuco",17,0
2009," 40","Pernambuco",8,0
2009," 41","Pernambuco",6,0
2009," 42","Pernambuco",10,0
2009," 43","Pernambuco",6,0
2009," 44","Pernambuco",5,0
2009," 45","Pernambuco",7,0
2009," 46","Pernambuco",3,0
2009," 47","Pernambuco",9,0
2009," 48","Pernambuco",3,0
2009," 49","Pernambuco",4,0
2009," 50","Pernambuco",1,0
2009," 51","Pernambuco",4,0
2009," 52","Pernambuco",3,0
2010," 01","Pernambuco",2,0
2010," 02","Pernambuco",4,0
2010," 03","Pernambuco",2,0
2010," 04","Pernambuco",0,0
2010," 05","Pernambuco",1,0
2010," 06","Pernambuco",3,0
2010," 07","Pernambuco",1,0
2010," 08","Pernambuco",5,0
2010," 09","Pernambuco",4,0
2010," 10","Pernambuco",6,0
2010," 11","Pernambuco",6,0
2010," 12","Pernambuco",6,0
2010," 13","Pernambuco",7,0
2010," 14","Pernambuco",3,0
2010," 15","Pernambuco",6,0
2010," 16","Pernambuco",7,0
2010," 17","Pernambuco",4,0
2010," 18","Pernambuco",2,0
2010," 19","Pernambuco",4,0
2010," 20","Pernambuco",0,0
2010," 21","Pernambuco",2,0
2010," 22","Pernambuco",3,0
2010," 23","Pernambuco",1,0
2010," 24","Pernambuco",2,0
2010," 25","Pernambuco",1,0
2010," 26","Pernambuco",0,0
2010," 27","Pernambuco",0,0
2010," 28","Pernambuco",1,0
2010," 29","Pernambuco",1,0
2010," 30","Pernambuco",0,0
2010," 31","Pernambuco",0,0
2010," 32","Pernambuco",0,0
2010," 33","Pernambuco",0,0
2010," 34","Pernambuco",1,0
2010," 35","Pernambuco",0,0
2010," 36","Pernambuco",1,0
2010," 37","Pernambuco",1,0
2010," 38","Pernambuco",0,0
2010," 39","Pernambuco",0,0
2010," 40","Pernambuco",0,0
2010," 41","Pernambuco",0,0
2010," 42","Pernambuco",0,0
2010," 43","Pernambuco",0,0
2010," 44","Pernambuco",0,0
2010," 45","Pernambuco",0,0
2010," 46","Pernambuco",0,0
2010," 47","Pernambuco",1,0
2010," 48","Pernambuco",0,0
2010," 49","Pernambuco",0,0
2010," 50","Pernambuco",1,0
2010," 51","Pernambuco",0,0
2010," 52","Pernambuco",0,0
2011," 01","Pernambuco",0,0
2011," 02","Pernambuco",0,0
2011," 03","Pernambuco",0,0
2011," 04","Pernambuco",0,0
2011," 05","Pernambuco",0,0
2011," 06","Pernambuco",0,0
2011," 07","Pernambuco",0,0
2011," 08","Pernambuco",0,0
2011," 09","Pernambuco",0,0
2011," 10","Pernambuco",0,0
2011," 11","Pernambuco",0,0
2011," 12","Pernambuco",0,0
2011," 13","Pernambuco",0,0
2011," 14","Pernambuco",0,0
2011," 15","Pernambuco",0,0
2011," 16","Pernambuco",0,0
2011," 17","Pernambuco",1,0
2011," 18","Pernambuco",0,0
2011," 19","Pernambuco",0,0
2011," 20","Pernambuco",1,0
2011," 21","Pernambuco",0,0
2011," 22","Pernambuco",0,0
2011," 23","Pernambuco",0,0
2011," 24","Pernambuco",0,0
2011," 25","Pernambuco",0,0
2011," 26","Pernambuco",1,0
2011," 27","Pernambuco",0,0
2011," 28","Pernambuco",0,0
2011," 29","Pernambuco",0,0
2011," 30","Pernambuco",0,0
2011," 31","Pernambuco",0,0
2011," 32","Pernambuco",1,0
2011," 33","Pernambuco",0,0
2011," 34","Pernambuco",0,0
2011," 35","Pernambuco",0,0
2011," 36","Pernambuco",0,0
2011," 37","Pernambuco",0,0
2011," 38","Pernambuco",0,0
2011," 39","Pernambuco",0,0
2011," 40","Pernambuco",0,0
2011," 41","Pernambuco",0,0
2011," 42","Pernambuco",0,0
2011," 43","Pernambuco",0,0
2011," 44","Pernambuco",0,0
2011," 45","Pernambuco",0,0
2011," 46","Pernambuco",0,0
2011," 47","Pernambuco",1,0
2011," 48","Pernambuco",0,0
2011," 49","Pernambuco",0,0
2011," 50","Pernambuco",2,0
2011," 51","Pernambuco",0,0
2011," 52","Pernambuco",0,0
2012," 01","Pernambuco",1,0
2012," 02","Pernambuco",0,0
2012," 03","Pernambuco",0,0
2012," 04","Pernambuco",1,0
2012," 05","Pernambuco",0,0
2012," 06","Pernambuco",0,0
2012," 07","Pernambuco",0,0
2012," 08","Pernambuco",1,0
2012," 09","Pernambuco",0,0
2012," 10","Pernambuco",1,0
2012," 11","Pernambuco",0,0
2012," 12","Pernambuco",0,0
2012," 13","Pernambuco",0,0
2012," 14","Pernambuco",0,0
2012," 15","Pernambuco",0,0
2012," 16","Pernambuco",0,0
2012," 17","Pernambuco",0,0
2012," 18","Pernambuco",0,0
2012," 19","Pernambuco",0,0
2012," 20","Pernambuco",0,0
2012," 21","Pernambuco",2,0
2012," 22","Pernambuco",1,0
2012," 23","Pernambuco",1,0
2012," 24","Pernambuco",0,0
2012," 25","Pernambuco",0,0
2012," 26","Pernambuco",0,0
2012," 27","Pernambuco",1,0
2012," 28","Pernambuco",1,0
2012," 29","Pernambuco",1,0
2012," 30","Pernambuco",0,0
2012," 31","Pernambuco",0,0
2012," 32","Pernambuco",2,0
2012," 33","Pernambuco",5,0
2012," 34","Pernambuco",5,0
2012," 35","Pernambuco",1,0
2012," 36","Pernambuco",10,0
2012," 37","Pernambuco",9,0
2012," 38","Pernambuco",5,0
2012," 39","Pernambuco",6,0
2012," 40","Pernambuco",5,0
2012," 41","Pernambuco",5,0
2012," 42","Pernambuco",3,0
2012," 43","Pernambuco",1,0
2012," 44","Pernambuco",6,0
2012," 45","Pernambuco",3,0
2012," 46","Pernambuco",8,0
2012," 47","Pernambuco",4,0
2012," 48","Pernambuco",9,0
2012," 49","Pernambuco",2,0
2012," 50","Pernambuco",5,0
2012," 51","Pernambuco",3,0
2012," 52","Pernambuco",4,0
2013," 01","Pernambuco",0,0
2013," 02","Pernambuco",4,0
2013," 03","Pernambuco",10,0
2013," 04","Pernambuco",10,0
2013," 05","Pernambuco",16,0
2013," 06","Pernambuco",11,0
2013," 07","Pernambuco",26,0
2013," 08","Pernambuco",12,0
2013," 09","Pernambuco",20,0
2013," 10","Pernambuco",27,0
2013," 11","Pernambuco",17,0
2013," 12","Pernambuco",17,0
2013," 13","Pernambuco",9,0
2013," 14","Pernambuco",19,0
2013," 15","Pernambuco",12,0
2013," 16","Pernambuco",24,0
2013," 17","Pernambuco",22,0
2013," 18","Pernambuco",29,0
2013," 19","Pernambuco",37,0
2013," 20","Pernambuco",16,0
2013," 21","Pernambuco",29,0
2013," 22","Pernambuco",21,0
2013," 23","Pernambuco",25,0
2013," 24","Pernambuco",21,0
2013," 25","Pernambuco",10,0
2013," 26","Pernambuco",19,0
2013," 27","Pernambuco",32,0
2013," 28","Pernambuco",19,0
2013," 29","Pernambuco",22,0
2013," 30","Pernambuco",17,0
2013," 31","Pernambuco",21,0
2013," 32","Pernambuco",32,0
2013," 33","Pernambuco",19,0
2013," 34","Pernambuco",23,0
2013," 35","Pernambuco",27,0
2013," 36","Pernambuco",31,0
2013," 37","Pernambuco",26,0
2013," 38","Pernambuco",27,0
2013," 39","Pernambuco",20,0
2013," 40","Pernambuco",37,0
2013," 41","Pernambuco",29,0
2013," 42","Pernambuco",27,0
2013," 43","Pernambuco",15,0
2013," 44","Pernambuco",30,0
2013," 45","Pernambuco",23,0
2013," 46","Pernambuco",17,0
2013," 47","Pernambuco",18,0
2013," 48","Pernambuco",17,0
2013," 49","Pernambuco",15,0
2013," 50","Pernambuco",17,0
2013," 51","Pernambuco",10,0
2013," 52","Pernambuco",9,0
2014," 01","Pernambuco",3,0
2014," 02","Pernambuco",5,0
2014," 03","Pernambuco",8,0
2014," 04","Pernambuco",3,0
2014," 05","Pernambuco",6,0
2014," 06","Pernambuco",6,0
2014," 07","Pernambuco",9,0
2014," 08","Pernambuco",5,0
2014," 09","Pernambuco",11,0
2014," 10","Pernambuco",16,0
2014," 11","Pernambuco",12,0
2014," 12","Pernambuco",7,0
2014," 13","Pernambuco",16,0
2014," 14","Pernambuco",19,0
2014," 15","Pernambuco",22,0
2014," 16","Pernambuco",28,0
2014," 17","Pernambuco",39,0
2014," 18","Pernambuco",34,0
2014," 19","Pernambuco",51,0
2014," 20","Pernambuco",54,0
2014," 21","Pernambuco",52,0
2014," 22","Pernambuco",57,0
2014," 23","Pernambuco",55,0
2014," 24","Pernambuco",42,0
2014," 25","Pernambuco",31,0
2014," 26","Pernambuco",12,0
2014," 27","Pernambuco",27,0
2014," 28","Pernambuco",21,0
2014," 29","Pernambuco",14,0
2014," 30","Pernambuco",5,0
2014," 31","Pernambuco",9,0
2014," 32","Pernambuco",20,0
2014," 33","Pernambuco",16,0
2014," 34","Pernambuco",12,0
2014," 35","Pernambuco",16,0
2014," 36","Pernambuco",11,0
2014," 37","Pernambuco",11,0
2014," 38","Pernambuco",20,0
2014," 39","Pernambuco",23,0
2014," 40","Pernambuco",25,0
2014," 41","Pernambuco",17,0
2014," 42","Pernambuco",19,0
2014," 43","Pernambuco",27,0
2014," 44","Pernambuco",17,0
2014," 45","Pernambuco",30,0
2014," 46","Pernambuco",39,0
2014," 47","Pernambuco",37,0
2014," 48","Pernambuco",28,0
2014," 49","Pernambuco",22,0
2014," 50","Pernambuco",28,0
2014," 51","Pernambuco",21,0
2014," 52","Pernambuco",15,0
NA,NA,NA,NA,NA
2015," 01","Pernambuco",18,0
2015," 02","Pernambuco",18,0
2015," 03","Pernambuco",9,0
2015," 04","Pernambuco",6,0
2015," 05","Pernambuco",7,0
2015," 06","Pernambuco",6,0
2015," 07","Pernambuco",11,0
2015," 08","Pernambuco",25,0
2015," 09","Pernambuco",18,0
2015," 10","Pernambuco",19,0
2015," 11","Pernambuco",28,0
2015," 12","Pernambuco",26,0
2015," 13","Pernambuco",29,0
2015," 14","Pernambuco",28,0
2015," 15","Pernambuco",33,0
2015," 16","Pernambuco",46,0
2015," 17","Pernambuco",44,0
2015," 18","Pernambuco",36,0
2015," 19","Pernambuco",47,0
2015," 20","Pernambuco",41,0
2015," 21","Pernambuco",29,0
2015," 22","Pernambuco",34,0
2015," 23","Pernambuco",28,0
2015," 24","Pernambuco",23,0
2015," 25","Pernambuco",18,0
2015," 26","Pernambuco",23,0
2015," 27","Pernambuco",21,0
2015," 28","Pernambuco",14,0
2015," 29","Pernambuco",10,0
2015," 30","Pernambuco",14,0
2015," 31","Pernambuco",10,0
2015," 32","Pernambuco",6,0
2015," 33","Pernambuco",13,0
2015," 34","Pernambuco",14,0
2015," 35","Pernambuco",16,0
2015," 36","Pernambuco",14,0
2015," 37","Pernambuco",17,0
2015," 38","Pernambuco",14,0
2015," 39","Pernambuco",13,0
2015," 40","Pernambuco",14,0
2015," 41","Pernambuco",16,0
2015," 42","Pernambuco",11,0
2015," 43","Pernambuco",15,0
2015," 44","Pernambuco",14,0
2015," 45","Pernambuco",14,0
2015," 46","Pernambuco",11,0
2015," 47","Pernambuco",9,0
2015," 48","Pernambuco",14,0
2015," 49","Pernambuco",8,0
2015," 50","Pernambuco",5,0
2015," 51","Pernambuco",2,0
2015," 52","Pernambuco",2,0
2016," 01","Pernambuco",14,0
2016," 02","Pernambuco",7,0
